train_loss,epoch,step,valid_loss
5.7528573961462826e-05,209,42175,
,209,42209,0.0018757905345410109
8.751223504077643e-05,210,42239,
2.5155639377771877e-05,210,42303,
4.633878052118234e-05,210,42367,
,210,42410,0.0017722995253279805
1.8074057152261958e-05,211,42431,
6.710938032483682e-05,211,42495,
5.921044066781178e-05,211,42559,
,211,42611,0.0012578695314005017
0.00021536549320444465,212,42623,
1.8525533960200846e-05,212,42687,
5.682558912667446e-05,212,42751,
,212,42812,0.0010683363070711493
2.4586270228610374e-05,213,42815,
5.869972665095702e-05,213,42879,
5.460500324261375e-05,213,42943,
9.892264642985538e-05,213,43007,
,213,43013,0.0006425799219869077
1.8361377442488447e-05,214,43071,
5.1763796363957226e-05,214,43135,
7.410709804389626e-05,214,43199,
,214,43214,0.0011380211217328906
7.465232192771509e-05,215,43263,
5.09202218381688e-05,215,43327,
7.088023994583637e-05,215,43391,
,215,43415,0.001530704670585692
4.5875571231590584e-05,216,43455,
1.3276676327222958e-05,216,43519,
4.695951793109998e-05,216,43583,
,216,43616,0.0010247061727568507
5.722245623474009e-05,217,43647,
9.623143705539405e-05,217,43711,
2.788157325994689e-05,217,43775,
,217,43817,0.0011087025050073862
2.1393690985860303e-05,218,43839,
6.274563929764554e-05,218,43903,
0.0007215574732981622,218,43967,
,218,44018,0.0019357703858986497
2.553820922912564e-05,219,44031,
3.587982428143732e-05,219,44095,
7.840219768695533e-05,219,44159,
,219,44219,0.0025182971730828285
9.722492541186512e-05,220,44223,
0.0001278234412893653,220,44287,
0.002462370553985238,220,44351,
3.748455492313951e-05,220,44415,
,220,44420,0.002811433281749487
5.617153874482028e-05,221,44479,
4.2120627767872065e-05,221,44543,
4.047221955261193e-05,221,44607,
,221,44621,0.002743623685091734
2.8849495720351115e-05,222,44671,
1.1086039194196928e-05,222,44735,
0.0002448436280246824,222,44799,
,222,44822,0.003314438508823514
0.00013451788981910795,223,44863,
1.2330479876254685e-05,223,44927,
1.716546648822259e-05,223,44991,
,223,45023,0.0038184847217053175
0.00043735571671277285,224,45055,
2.6187553885392845e-05,224,45119,
2.742593460425269e-05,224,45183,
,224,45224,0.001951518002897501
8.783980774751399e-06,225,45247,
0.00010951847798423842,225,45311,
1.725879883451853e-05,225,45375,
,225,45425,0.0015675039030611515
2.3967257220647298e-05,226,45439,
7.898571493569762e-05,226,45503,
8.42646841192618e-06,226,45567,
,226,45626,0.0020378546323627234
5.0743386964313686e-05,227,45631,
6.312243931461126e-05,227,45695,
1.1268830348853953e-05,227,45759,
9.409656922798604e-05,227,45823,
,227,45827,0.003348036203533411
6.776193185942248e-05,228,45887,
4.204911965643987e-05,228,45951,
8.818852074909955e-05,228,46015,
,228,46028,0.003679174929857254
9.374657383887097e-05,229,46079,
0.0005085466546006501,229,46143,
3.3922700822586194e-05,229,46207,
,229,46229,0.0035683021415024996
5.874890848645009e-05,230,46271,
1.8208560504717752e-05,230,46335,
0.0003073143307119608,230,46399,
,230,46430,0.0034728175960481167
3.423709495109506e-05,231,46463,
0.00012575931032188237,231,46527,
0.0014524544822052121,231,46591,
,231,46631,0.0057744430378079414
9.28532172110863e-05,232,46655,
3.643087620730512e-05,232,46719,
2.5732604626682587e-05,232,46783,
,232,46832,0.00500492611899972
4.104200343135744e-05,233,46847,
7.374845154117793e-05,233,46911,
4.7281093429774046e-05,233,46975,
,233,47033,0.0025024304632097483
3.8249327189987525e-05,234,47039,
3.3728119888110086e-05,234,47103,
2.231003418273758e-05,234,47167,
0.000134638263261877,234,47231,
,234,47234,0.0019463159842416644
1.683789560047444e-05,235,47295,
5.142795271240175e-05,235,47359,
1.1439963600423653e-05,235,47423,
,235,47435,0.002937266370281577
2.1754805857199244e-05,236,47487,
9.883123857434839e-05,236,47551,
2.9953080229461193e-05,236,47615,
,236,47636,0.001944271964021027
0.0001085376861738041,237,47679,
0.0003290371096227318,237,47743,
5.621599848382175e-05,237,47807,
,237,47837,0.0019992722664028406
6.677181227132678e-05,238,47871,
0.00037018622970208526,238,47935,
1.5917532437015325e-05,238,47999,
,238,48038,0.0027238621842116117
4.8952111683320254e-05,239,48063,
6.181671778904274e-05,239,48127,
0.0004510957805905491,239,48191,
,239,48239,0.005225823726505041
0.00014999719860497862,240,48255,
0.00016655852959956974,240,48319,
5.999914355925284e-05,240,48383,
,240,48440,0.002855476923286915
5.290091212373227e-05,241,48447,
0.0015841206768527627,241,48511,
0.00012010262435069308,241,48575,
3.3894542866619304e-05,241,48639,
,241,48641,0.0031346690375357866
0.00011234421981498599,242,48703,
5.3320705774240196e-05,242,48767,
1.7806189134716988e-05,242,48831,
,242,48842,0.006435836665332317
7.499488856410608e-05,243,48895,
3.72051217709668e-05,243,48959,
0.0004498802009038627,243,49023,
,243,49043,0.0017718442250043154
4.9560134357307106e-05,244,49087,
0.0002013338089454919,244,49151,
6.718349322909489e-05,244,49215,
,244,49244,0.0030885841697454453
2.0483550542849116e-05,245,49279,
0.0006813757936470211,245,49343,
0.00018442227155901492,245,49407,
,245,49445,0.002720784628763795
2.404587394266855e-05,246,49471,
6.120209582149982e-05,246,49535,
0.00010633235797286034,246,49599,
,246,49646,0.006276502273976803
6.978544843150303e-05,247,49663,
5.843389590154402e-05,247,49727,
0.0001534279144834727,247,49791,
,247,49847,0.0032277533318847418
2.6362386051914655e-05,248,49855,
4.1698462155181915e-05,248,49919,
1.4941379049560055e-05,248,49983,
0.0001886365789687261,248,50047,
,248,50048,0.005160469561815262
0.004938057623803616,249,50111,
6.708489672746509e-05,249,50175,
2.2913121938472614e-05,249,50239,
,249,50249,0.001957452390342951
0.00025402382016181946,250,50303,
3.713148180395365e-05,250,50367,
7.222968997666612e-05,250,50431,
,250,50450,0.0023786185774952173
7.004506915109232e-05,251,50495,
2.8537950129248202e-05,251,50559,
2.7080757718067616e-05,251,50623,
,251,50651,0.002230139449238777
0.0005575931863859296,252,50687,
3.209123678971082e-05,252,50751,
0.00014348796685226262,252,50815,
,252,50852,0.001766635337844491
3.367475437698886e-05,253,50879,
0.00011448102304711938,253,50943,
2.482060699549038e-05,253,51007,
,253,51053,0.0026013427414000034
3.5434324672678486e-05,254,51071,
1.1984019693045411e-05,254,51135,
0.00012548931408673525,254,51199,
,254,51254,0.0016086617251858115
1.8055890905088745e-05,255,51263,
0.00033101256121881306,255,51327,
0.00024360643874388188,255,51391,
0.15498846769332886,255,51455,
,255,51455,0.0037046275101602077
4.866264862357639e-05,256,51519,
9.877463890006766e-05,256,51583,
4.895204256172292e-05,256,51647,
,256,51656,0.0022318579722195864
1.889040504465811e-05,257,51711,
9.689259059086908e-06,257,51775,
4.64762924821116e-05,257,51839,
,257,51857,0.0036490745842456818
0.00014709806418977678,258,51903,
9.531044634059072e-05,258,51967,
3.520172322168946e-05,258,52031,
,258,52058,0.0045931534841656685
0.00018511703819967806,259,52095,
0.00012571780825965106,259,52159,
8.6320644186344e-05,259,52223,
,259,52259,0.00123607215937227
2.104688792314846e-05,260,52287,
2.1527306671487167e-05,260,52351,
0.0005590118817053735,260,52415,
,260,52460,0.0013500849017873406
3.4770360798574984e-05,261,52479,
3.9902766729937866e-05,261,52543,
4.0236773202195764e-05,261,52607,
,261,52661,0.000863706402014941
3.701285822899081e-05,262,52671,
0.00011847536370623857,262,52735,
6.851072976132855e-05,262,52799,
,262,52862,0.0038101866375654936
3.633015512605198e-05,263,52863,
0.00017482131079304963,263,52927,
0.00010217033559456468,263,52991,
3.57585413439665e-05,263,53055,
,263,53063,0.0014906116994097829
5.859541124664247e-05,264,53119,
1.6874997527338564e-05,264,53183,
5.95502533542458e-05,264,53247,
,264,53264,0.001835488947108388
2.2403164621209726e-05,265,53311,
2.14193387364503e-05,265,53375,
5.718262764276005e-05,265,53439,
,265,53465,0.0011121822753921151
5.050238542025909e-05,266,53503,
1.987014002224896e-05,266,53567,
3.747466689674184e-05,266,53631,
,266,53666,0.0005410899757407606
7.67503515817225e-05,267,53695,
2.8079481126042083e-05,267,53759,
4.117637945455499e-05,267,53823,
,267,53867,0.0006292839534580708
1.7585452951607294e-05,268,53887,
9.068356303032488e-05,268,53951,
2.2931981220608577e-05,268,54015,
,268,54068,0.0004902661894448102
5.223629341344349e-05,269,54079,
3.528016895870678e-05,269,54143,
6.0566311731236055e-05,269,54207,
,269,54269,0.0009605117375031114
2.71635981334839e-05,270,54271,
4.9515027058077976e-05,270,54335,
3.88299158657901e-05,270,54399,
9.100502211367711e-06,270,54463,
,270,54470,0.0010756998090073466
0.00011418876238167286,271,54527,
6.649713031947613e-05,271,54591,
7.267282489920035e-05,271,54655,
,271,54671,0.00048141402658075094
4.212027488392778e-05,272,54719,
1.3123820281180087e-05,272,54783,
1.90726150322007e-05,272,54847,
,272,54872,0.0029616234824061394
0.00013517170737031847,273,54911,
4.806798096979037e-05,273,54975,
3.770603143493645e-05,273,55039,
,273,55073,0.0012883614981546998
0.0033401588443666697,274,55103,
3.176684913341887e-05,274,55167,
2.9140792321413755e-05,274,55231,
,274,55274,0.0009673720924183726
0.00014935556100681424,275,55295,
2.0223751562298276e-05,275,55359,
0.00012166939995950088,275,55423,
,275,55475,0.0024285383988171816
5.242820407147519e-05,276,55487,
2.7336769562680274e-05,276,55551,
1.2721518032776657e-05,276,55615,
,276,55676,0.0016680166590958834
2.6972942578140646e-05,277,55679,
6.066967762308195e-05,277,55743,
3.740302054211497e-05,277,55807,
5.6801189202815294e-05,277,55871,
,277,55877,0.001957146916538477
1.2572622836160008e-05,278,55935,
5.056970985606313e-05,278,55999,
6.544253119500354e-05,278,56063,
,278,56078,0.0011258211452513933
0.00013759736611973494,279,56127,
1.9567376511986367e-05,279,56191,
8.314305159728974e-05,279,56255,
,279,56279,0.00275998143479228
5.19670811627293e-06,280,56319,
2.0041541574755684e-05,280,56383,
1.6345997210009955e-05,280,56447,
,280,56480,0.0009632758446969092
0.0001115172854042612,281,56511,
1.594318382558413e-05,281,56575,
3.754351564566605e-05,281,56639,
,281,56681,0.0024265237152576447
3.503380139591172e-05,282,56703,
7.729751814622432e-06,282,56767,
1.7660955563769676e-05,282,56831,
,282,56882,0.0020338718313723803
1.0653467143129092e-05,283,56895,
2.2086254830355756e-05,283,56959,
0.007792567368596792,283,57023,
,283,57083,0.0012104201596230268
9.376325579069089e-06,284,57087,
2.8079555704607628e-05,284,57151,
2.652398052305216e-06,284,57215,
3.3309908758383244e-05,284,57279,
,284,57284,0.00024283226230181754
1.844704820541665e-05,285,57343,
4.058132617501542e-05,285,57407,
1.8446600734023377e-05,285,57471,
,285,57485,0.00017020749510265887
7.073875895002857e-05,286,57535,
2.2947046090848744e-05,286,57599,
3.16150690196082e-05,286,57663,
,286,57686,0.0007825866341590881
3.303095218143426e-05,287,57727,
1.6409221643698402e-05,287,57791,
4.0696315409149975e-05,287,57855,
,287,57887,0.0006935662822797894
7.339099101955071e-05,288,57919,
8.561101276427507e-05,288,57983,
8.068869647104293e-06,288,58047,
,288,58088,0.00010600340465316549
3.267332795076072e-05,289,58111,
2.556938852649182e-05,289,58175,
2.669336572580505e-05,289,58239,
,289,58289,0.00019133985915686935
5.558019256568514e-05,290,58303,
2.2391241145669483e-05,290,58367,
5.016142313252203e-05,290,58431,
,290,58490,0.00021014941739849746
1.1671116226352751e-05,291,58495,
7.714686216786504e-05,291,58559,
0.0011144657619297504,291,58623,
0.00010704387386795133,291,58687,
,291,58691,0.0002586126502137631
0.00011970615014433861,292,58751,
1.0441856829856988e-05,292,58815,
0.00017146409663837403,292,58879,
,292,58892,0.0007575558265671134
0.00032720816670916975,293,58943,
8.743094440433197e-06,293,59007,
1.2088317816960625e-05,293,59071,
,293,59093,0.0008223978220485151
1.3358197065826971e-05,294,59135,
2.3006234187050723e-05,294,59199,
1.2263311873539351e-05,294,59263,
,294,59294,0.005530230700969696
8.653624718135688e-06,295,59327,
1.0773209396575112e-05,295,59391,
0.00012112874537706375,295,59455,
,295,59495,0.0001962053356692195
2.9108123271726072e-05,296,59519,
3.507524888846092e-05,296,59583,
0.00013421814946923405,296,59647,
,296,59696,0.00015670934226363897
1.5641755453543738e-05,297,59711,
0.00012867615441791713,297,59775,
5.7923283748095855e-05,297,59839,
,297,59897,0.0002860826498363167
7.424419891322032e-06,298,59903,
0.00034488787059672177,298,59967,
7.152465968829347e-06,298,60031,
4.6224969992181286e-05,298,60095,
,298,60098,0.0004542633250821382
5.464963578560855e-06,299,60159,
0.0004746893246192485,299,60223,
5.249534297036007e-05,299,60287,
,299,60299,0.00040068395901471376
3.904464392689988e-05,300,60351,
4.1873274312820286e-05,300,60415,
1.9806651835097e-05,300,60479,
,300,60500,0.0005319041665643454
1.270667326025432e-05,301,60543,
1.2982457519683521e-05,301,60607,
1.8875460227718577e-05,301,60671,
,301,60701,0.0007523315725848079
7.704722520429641e-05,302,60735,
0.00015741838433314115,302,60799,
3.892940731020644e-05,302,60863,
,302,60902,0.00012428608897607774
3.476634810795076e-05,303,60927,
8.187515777535737e-05,303,60991,
5.5979748140089214e-05,303,61055,
,303,61103,0.00024433949147351086
3.822490180027671e-05,304,61119,
2.3658360078115948e-05,304,61183,
0.00011986203026026487,304,61247,
,304,61304,0.00021561357425525784
2.0216159100527875e-05,305,61311,
3.454818215686828e-05,305,61375,
1.5958057701936923e-05,305,61439,
6.798178219469264e-05,305,61503,
,305,61505,0.0002164743491448462
0.0002096656826324761,306,61567,
0.0002980990684591234,306,61631,
1.0181103789363988e-05,306,61695,
,306,61706,0.000162014490342699
8.044932474149391e-05,307,61759,
1.4780926903767977e-05,307,61823,
0.00019055743177887052,307,61887,
,307,61907,0.00030747652635909617
3.2421692594652995e-05,308,61951,
1.26506956803496e-05,308,62015,
1.0888477845583111e-05,308,62079,
,308,62108,0.0009435468236915767
1.049379807227524e-05,309,62143,
7.249333066283725e-06,309,62207,
1.588422128406819e-05,309,62271,
,309,62309,0.0003561867924872786
7.659102266188711e-06,310,62335,
0.0001262384030269459,310,62399,
1.0050644050352275e-05,310,62463,
,310,62510,0.00017484651471022516
0.0002681572805158794,311,62527,
3.322832708363421e-05,311,62591,
1.161149612016743e-05,311,62655,
,311,62711,0.002861577784642577
0.00013538562052417547,312,62719,
1.926972618093714e-05,312,62783,
9.597828466212377e-05,312,62847,
1.2781091754732188e-05,312,62911,
,312,62912,0.0003943036135751754
2.68628318735864e-05,313,62975,
3.0094382964307442e-05,313,63039,
3.371246566530317e-05,313,63103,
,313,63113,0.0005485599394887686
5.527512985281646e-05,314,63167,
2.4144550479832105e-05,314,63231,
2.9152317438274622e-05,314,63295,
,314,63314,0.002036331919953227
6.045120971975848e-05,315,63359,
3.12147312797606e-05,315,63423,
4.3921474571106955e-05,315,63487,
,315,63515,0.0002787932753562927
2.2030333639122546e-05,316,63551,
2.2833559341961518e-05,316,63615,
0.0002558124833740294,316,63679,
,316,63716,0.00041500726365484297
4.451479253475554e-05,317,63743,
4.114645707886666e-05,317,63807,
1.7702102923067287e-05,317,63871,
,317,63917,0.00018168070528190583
2.9120990802766755e-05,318,63935,
0.00021010529599152505,318,63999,
5.244471685728058e-05,318,64063,
,318,64118,0.0012409469345584512
2.8642771212616935e-05,319,64127,
0.0003481619933154434,319,64191,
7.037891919026151e-05,319,64255,
0.0857928991317749,319,64319,
,319,64319,0.00045950638013891876
1.7433709217584692e-05,320,64383,
1.724730282148812e-05,320,64447,
2.380353726039175e-05,320,64511,
,320,64520,0.0003806962340604514
0.0014553132932633162,321,64575,
1.602888005436398e-05,321,64639,
7.248951442306861e-05,321,64703,
,321,64721,0.0016330693615600467
5.6143115216400474e-05,322,64767,
5.3318268328439444e-05,322,64831,
5.2476072596618906e-05,322,64895,
,322,64922,0.0028019167948514223
7.409443242067937e-06,323,64959,
3.680703230202198e-05,323,65023,
0.00010573435429250821,323,65087,
,323,65123,0.00017057695367839187
2.171359483327251e-05,324,65151,
2.085753294522874e-05,324,65215,
4.185298894299194e-05,324,65279,
,324,65324,0.0021443937439471483
0.00025311578065156937,325,65343,
3.222854866180569e-05,325,65407,
3.626680700108409e-05,325,65471,
,325,65525,9.136388689512387e-05
0.0002573357196524739,326,65535,
4.174915375187993e-05,326,65599,
1.1108467333542649e-05,326,65663,
,326,65726,0.0002508147154003382
3.173376899212599e-05,327,65727,
5.5412740039173514e-05,327,65791,
8.875264029484242e-05,327,65855,
5.617697752313688e-06,327,65919,
,327,65927,0.00010208175808656961
3.139504406135529e-05,328,65983,
1.7273217963520437e-05,328,66047,
2.665923602762632e-05,328,66111,
,328,66128,0.0010501204524189234
3.9808863220969215e-05,329,66175,
9.862540173344314e-05,329,66239,
4.339759470894933e-05,329,66303,
,329,66329,0.0001631208142498508
7.303710299311206e-05,330,66367,
1.2691856682067737e-05,330,66431,
2.8894863135064952e-05,330,66495,
,330,66530,0.004445591941475868
4.38296738138888e-05,331,66559,
9.696002962300554e-05,331,66623,
2.0737994418595918e-05,331,66687,
,331,66731,0.002438536612316966
5.9907426475547254e-05,332,66751,
2.1244533854769543e-05,332,66815,
4.8521389544475824e-05,332,66879,
,332,66932,0.0001682839501881972
4.1887549741659313e-05,333,66943,
1.9918603356927633e-05,333,67007,
1.3924880477134138e-05,333,67071,
,333,67133,0.00037330423947423697
3.604074299801141e-05,334,67135,
5.6884555306169204e-06,334,67199,
8.437788346782327e-05,334,67263,
2.1352099793148227e-05,334,67327,
,334,67334,0.004998556338250637
0.00014570851635653526,335,67391,
0.0001515937183285132,335,67455,
2.0626121113309637e-05,335,67519,
,335,67535,0.0002808033023029566
1.5038622223073617e-05,336,67583,
8.977756806416437e-06,336,67647,
8.760757191339508e-05,336,67711,
,336,67736,0.001559268799610436
3.78511322196573e-05,337,67775,
1.75973054865608e-05,337,67839,
0.00014971104974392802,337,67903,
,337,67937,0.004250154364854097
1.0587151336949319e-05,338,67967,
0.0001977363572223112,338,68031,
5.924889410380274e-05,338,68095,
,338,68138,0.0017660079756751657
6.162132922327146e-05,339,68159,
0.00014407909475266933,339,68223,
4.3362735596019775e-05,339,68287,
,339,68339,0.0007102307863533497
4.5182008761912584e-05,340,68351,
1.4788914086238947e-05,340,68415,
5.876447175978683e-05,340,68479,
,340,68540,0.0022096834145486355
8.227003127103671e-05,341,68543,
5.750308628194034e-05,341,68607,
6.925731577211991e-05,341,68671,
2.3871007215348072e-05,341,68735,
,341,68741,0.0015702085802331567
7.815031858626753e-05,342,68799,
3.182345244567841e-05,342,68863,
0.0002711470297072083,342,68927,
,342,68942,0.0005765670211985707
2.942820719908923e-05,343,68991,
1.536264971946366e-05,343,69055,
0.0001965380070032552,343,69119,
,343,69143,0.0004216196248307824
2.6955316570820287e-05,344,69183,
2.2999120119493455e-05,344,69247,
8.885056740837172e-05,344,69311,
,344,69344,0.0012876325054094195
1.2840757335652597e-05,345,69375,
5.1796519983327016e-05,345,69439,
9.21252831176389e-06,345,69503,
,345,69545,0.0003728803712874651
7.767554052406922e-05,346,69567,
7.226108573377132e-05,346,69631,
9.636300819693133e-05,346,69695,
,346,69746,0.00018261921650264412
1.7757140085450374e-05,347,69759,
2.9316455766092986e-05,347,69823,
0.0002021154941758141,347,69887,
,347,69947,0.0008974558440968394
0.0001255044189747423,348,69951,
7.215922960313037e-05,348,70015,
0.0001574860798427835,348,70079,
6.349684554152191e-05,348,70143,
,348,70148,0.00047944835387170315
5.575136310653761e-05,349,70207,
3.114898572675884e-05,349,70271,
7.15582791599445e-05,349,70335,
,349,70349,0.00024496024707332253
7.808118425600696e-06,350,70399,
0.00013172892795410007,350,70463,
0.00015307168359868228,350,70527,
,350,70550,0.00037820384022779763
2.43400481849676e-05,351,70591,
0.00013932918955106288,351,70655,
0.00010636787919793278,351,70719,
,351,70751,0.0004795184067916125
2.5964271117118187e-05,352,70783,
3.628402919275686e-05,352,70847,
1.8853243091143668e-05,352,70911,
,352,70952,0.0016336538828909397
4.5337357732933015e-05,353,70975,
1.4576639841834549e-05,353,71039,
9.74526301433798e-06,353,71103,
,353,71153,0.001536609255708754
1.028911538014654e-05,354,71167,
8.229032573581208e-06,354,71231,
1.7694273992674425e-05,354,71295,
,354,71354,0.003334163222461939
5.515936209121719e-05,355,71359,
2.0000612494186498e-05,355,71423,
7.106015254976228e-05,355,71487,
2.431056236673612e-05,355,71551,
,355,71555,0.0014962530694901943
2.3367718313238584e-05,356,71615,
1.5813540812814608e-05,356,71679,
4.615840589394793e-05,356,71743,
,356,71756,0.0010693782242015004
3.676204869407229e-05,357,71807,
1.570923996041529e-05,357,71871,
0.00020859834330622107,357,71935,
,357,71957,0.0008174249087460339
2.5993567760451697e-05,358,71999,
1.262856039829785e-05,358,72063,
3.4218301152577624e-05,358,72127,
,358,72158,0.0036322169471532106
8.661368337925524e-05,359,72191,
5.531900023925118e-05,359,72255,
1.4416619706025813e-05,359,72319,
,359,72359,0.0006884864415042102
8.817596608423628e-06,360,72383,
1.694933780527208e-05,360,72447,
1.7351974747725762e-05,360,72511,
,360,72560,0.003580825636163354
6.005127033859026e-06,361,72575,
3.075806307606399e-05,361,72639,
1.8275908587384038e-05,361,72703,
,361,72761,0.004542060196399689
6.834573287051171e-05,362,72767,
1.9619510567281395e-05,362,72831,
5.440643144538626e-05,362,72895,
1.6793002941994928e-05,362,72959,
,362,72962,0.0010584320407360792
1.8298080249223858e-05,363,73023,
2.6027188141597435e-05,363,73087,
8.065191650530323e-06,363,73151,
,363,73163,0.0018243527738377452
2.2604537662118673e-05,364,73215,
3.0371178581845015e-05,364,73279,
4.084257670911029e-05,364,73343,
,364,73364,0.002796235727146268
1.6509327906533144e-05,365,73407,
8.515566878486425e-05,365,73471,
1.5176569831965026e-05,365,73535,
,365,73565,0.001686340314336121
1.2926257113576867e-05,366,73599,
2.5475626898696646e-05,366,73663,
2.0622615920729004e-05,366,73727,
,366,73766,0.0022654584608972073
2.9063457986922003e-05,367,73791,
3.900093361153267e-05,367,73855,
1.5791169062140398e-05,367,73919,
,367,73967,0.002829804318025708
0.0001188194437418133,368,73983,
8.499895193381235e-05,368,74047,
6.0182148445164785e-05,368,74111,
,368,74168,0.002339141210541129
8.419483492616564e-05,369,74175,
1.668497861828655e-05,369,74239,
1.3235707228886895e-05,369,74303,
4.320634980103932e-05,369,74367,
,369,74369,0.001246143481694162
1.2046820302202832e-05,370,74431,
1.8584854842629284e-05,370,74495,
2.017188489844557e-05,370,74559,
,370,74570,0.0028083105571568012
0.0003580002230592072,371,74623,
8.837178029352799e-05,371,74687,
3.63197032129392e-05,371,74751,
,371,74771,0.0012387497117742896
1.9035467630601488e-05,372,74815,
7.315693801501766e-05,372,74879,
3.4345728636253625e-05,372,74943,
,372,74972,0.002333729062229395
2.196737113990821e-05,373,75007,
3.274349001003429e-05,373,75071,
2.507718454580754e-05,373,75135,
,373,75173,0.0014297649031504989
2.6984867872670293e-05,374,75199,
2.286431481479667e-05,374,75263,
2.8200665838085115e-05,374,75327,
,374,75374,0.004367443732917309
1.603667624294758e-05,375,75391,
6.449832289945334e-05,375,75455,
4.241338683641516e-05,375,75519,
,375,75575,0.003806549124419689
1.1823422937595751e-05,376,75583,
0.0001186879599117674,376,75647,
0.0029621869325637817,376,75711,
3.557390300557017e-05,376,75775,
,376,75776,0.0009397690300829709
3.581929922802374e-05,377,75839,
1.6479996702400967e-05,377,75903,
3.282739999121986e-05,377,75967,
,377,75977,0.0012101737083867192
0.00014555254892911762,378,76031,
2.3269625671673566e-05,378,76095,
4.745354090118781e-05,378,76159,
,378,76178,0.005730696488171816
5.1685929065570235e-05,379,76223,
8.790007268544286e-05,379,76287,
9.757067891769111e-05,379,76351,
,379,76379,0.003337858710438013
1.9228915334679186e-05,380,76415,
1.050505852617789e-05,380,76479,
3.3487773180240765e-05,380,76543,
,380,76580,0.0026493025943636894
1.323570450040279e-05,381,76607,
1.5336770957219414e-05,381,76671,
0.00013516093895304948,381,76735,
,381,76781,0.0028991270810365677
2.6374091248726472e-05,382,76799,
1.732923192321323e-05,382,76863,
0.00010198487143497914,382,76927,
,382,76982,0.0004206493904348463
4.4045766117051244e-05,383,76991,
0.0002730126434471458,383,77055,
1.0888724318647292e-05,383,77119,
0.013855583034455776,383,77183,
,383,77183,0.0012523951008915901
4.164729398326017e-05,384,77247,
4.745995283883531e-06,384,77311,
2.500648952263873e-05,384,77375,
,384,77384,0.0015430243220180273
1.2207543477416039e-05,385,77439,
3.3172294934047386e-05,385,77503,
3.53099312633276e-05,385,77567,
,385,77585,0.0009709478472359478
0.00031382322777062654,386,77631,
4.429741238709539e-05,386,77695,
1.009911920846207e-05,386,77759,
,386,77786,0.0022812956012785435
0.00017480029782745987,387,77823,
6.542868504766375e-05,387,77887,
2.528858749428764e-05,387,77951,
,387,77987,0.0022350926883518696
2.4696122636669315e-05,388,78015,
7.147184805944562e-05,388,78079,
2.3887419956736267e-05,388,78143,
,388,78188,0.0005894775968044996
8.761015487834811e-05,389,78207,
2.5841187380137853e-05,389,78271,
9.246909758076072e-05,389,78335,
,389,78389,0.00026108272140845656
7.703775736445095e-06,390,78399,
1.3224437680037227e-05,390,78463,
5.314304507919587e-05,390,78527,
,390,78590,0.0011956649832427502
5.455650534713641e-05,391,78591,
5.278858952806331e-05,391,78655,
0.000490721664391458,391,78719,
4.425819497555494e-05,391,78783,
,391,78791,0.0009325813734903932
3.032959830306936e-05,392,78847,
1.5228444681270048e-05,392,78911,
2.7864094590768218e-05,392,78975,
,392,78992,0.0007053403533063829
1.0810628737090155e-05,393,79039,
1.3000851140532177e-05,393,79103,
5.796501682198141e-06,393,79167,
,393,79193,0.00040235641063190997
1.8226561223855242e-05,394,79231,
0.00010366558126406744,394,79295,
2.3803884687367827e-05,394,79359,
,394,79394,0.0007738861022517085
1.6918884284677915e-05,395,79423,
0.00016664195572957397,395,79487,
3.906670099240728e-05,395,79551,
,395,79595,0.0019681716803461313
1.3332596608961467e-05,396,79615,
8.635443373350427e-05,396,79679,
2.4521561499568634e-05,396,79743,
,396,79796,0.000635084870737046
4.2562307498883456e-05,397,79807,
3.770806506508961e-05,397,79871,
0.00010268598271068186,397,79935,
,397,79997,0.0012554437853395939
2.6921612516161986e-05,398,79999,
2.0018389477627352e-05,398,80063,
3.6088120396016166e-05,398,80127,
2.5535466193105094e-05,398,80191,
,398,80198,0.0010175175266340375
4.816061118617654e-05,399,80255,
7.288734923349693e-05,399,80319,
4.768343842442846e-06,399,80383,
,399,80399,0.0009318313677795231
1.184253142128e-05,400,80447,
3.357021341798827e-05,400,80511,
0.00017475344066042453,400,80575,
,400,80600,0.0007758609717711806
7.292069494724274e-05,401,80639,
1.5973679182934575e-05,401,80703,
1.901619543787092e-05,401,80767,
,401,80801,0.0006619512569159269
7.364711200352758e-05,402,80831,
8.742049249121919e-05,402,80895,
3.525419015204534e-05,402,80959,
,402,81002,0.0023974478244781494
1.968360083992593e-05,403,81023,
3.026912236236967e-05,403,81087,
4.5913897338323295e-05,403,81151,
,403,81203,0.0005705674411728978
0.00022738776169717312,404,81215,
4.7518165956716985e-05,404,81279,
1.1838617865578271e-05,404,81343,
,404,81404,0.007002691738307476
0.00014179758727550507,405,81407,
0.00016890639381017536,405,81471,
1.802986480470281e-05,405,81535,
2.893448072427418e-05,405,81599,
,405,81605,0.0008764428202994168
8.493453606206458e-06,406,81663,
0.00012934260303154588,406,81727,
3.067938087042421e-05,406,81791,
,406,81806,0.00046559650218114257
2.9643126254086383e-05,407,81855,
0.00016500295896548778,407,81919,
5.013819827581756e-05,407,81983,
,407,82007,0.0006347954622469842
7.031289715087041e-05,408,82047,
1.2397338650771417e-05,408,82111,
1.707919182081241e-05,408,82175,
,408,82208,0.0013281904393807054
0.0013719763373956084,409,82239,
5.6715791288297623e-05,409,82303,
0.00013961494551040232,409,82367,
,409,82409,0.0008337017497979105
2.4473945813952014e-05,410,82431,
1.2553990018204786e-05,410,82495,
